Longitude,Latitude,pres,wc2.1_5m_bio_1,wc2.1_5m_bio_10,wc2.1_5m_bio_11,wc2.1_5m_bio_12,wc2.1_5m_bio_13,wc2.1_5m_bio_14,wc2.1_5m_bio_15,wc2.1_5m_bio_16,wc2.1_5m_bio_17,wc2.1_5m_bio_18,wc2.1_5m_bio_19,wc2.1_5m_bio_2,wc2.1_5m_bio_3,wc2.1_5m_bio_4,wc2.1_5m_bio_5,wc2.1_5m_bio_6,wc2.1_5m_bio_7,wc2.1_5m_bio_8,wc2.1_5m_bio_9
-58.625,-20.7083,0,25.6990287384034,28.5541846611023,21.8123660606385,883.002000000023,124.000400000004,17,53.8699773117068,368.001600000011,71.0000000000009,350.00120000001,96.0000000000019,12.0891706409455,60.1721230545047,284.065941979981,34.4220096847534,14.3310279277801,20.0909808036805,28.5063567314148,22.0775407630921
-42.4583,-21.7083,0,21.870694110491,24.7484780821469,18.6936428808496,1290.99160304,251.996400959999,19.9996001600001,75.7986510143619,647.996401280002,65.9996004799992,521.994400960001,65.9996004799992,12.144907660367,61.8407457689876,241.699393469885,31.0121302243365,11.3731236914633,19.639005580343,23.6844839095678,18.6936428808496
-53.0417,-5.375,0,25.0685154464722,25.5973089744568,24.6874695335389,1813.99799999999,308.999199999999,25.9996000000003,69.5520586303713,889.998399999999,102.999200000001,281.000799999995,889.998399999999,10.7555632297516,77.123043121338,37.3250020584105,32.2839675964356,18.337989743805,13.9459778526306,24.6874695335389,24.9508086334229
-56.125,-6.125,0,25.7688331604003,26.3306655883788,25.2460002899169,2457.00000000003,381.000000000006,34.0000000000008,60.5386238098147,1042.00000000001,131.999999999999,324.000000000001,1042.00000000001,9.79966640472412,72.1200103759768,42.3887939453129,32.8120002746581,19.2240009307861,13.587999343872,25.2460002899169,25.8409996032714
-74.4583,-15.2917,0,15.7199915513906,17.4967235537015,13.8887537430308,68.9995939199958,24.9999977599977,0,141.131112303574,63.9999942399954,0,63.9999942399954,0,13.0294449802389,77.2211295228974,147.692765364876,23.868165441921,6.99526582640546,16.8729005688084,17.4967235537015,13.8889730217006
-47.375,-11.0417,0,24.7726071144105,25.8681052368165,23.6604435729981,1455.0036,255.0004,2,83.3452354858399,712.001599999998,12.0003999999996,374.000799999998,38.0000000000003,12.5646503814698,67.1440669586184,90.5918928253169,33.7599319213868,15.0469603313446,18.7129706367493,24.7216005363465,23.7552791473389
-68.5417,7.2917,0,27.4168817027618,28.791759401642,26.2866599282034,1856.96519231991,340.993195839978,4.00040000000039,83.3996141302742,989.97319375994,34.0020014400038,145.004001280002,989.97319375994,9.4832706073674,66.5452229771262,96.6946656320336,35.6728539164468,21.4219857804456,14.2508681360011,26.2866599282034,28.3567494950227
-42.0417,-6.9583,0,26.3303375331476,27.6664282469736,25.2317724246762,922.031598720014,191.006400000004,1,93.6380276680271,518.016399520006,10.001999520001,114.002799519999,34.0051995200034,11.6849683054521,73.9136060072608,99.9814752718543,34.4540433713238,18.6450892469696,15.8089541243542,26.1275592610894,25.4037894336362
-67.7083,-33.2917,0,17.1373507978069,25.0414863682692,8.70863686641165,260.003200160012,47.000000160002,4.99999984,68.1979157241536,128.999200480005,20.0019995200038,128.999200480005,20.0019995200038,14.9657757781966,45.062604304105,662.238535540615,33.5940107776058,0.382936419557033,33.2110749542382,25.0414863682692,8.70863686641165
-54.625,-5.7083,0,25.3799805725099,25.9428544799806,24.8935238410951,2047.99319999996,327.999199999993,26.0003999999996,63.7418759948733,928.997199999985,105.000799999998,256.997599999993,928.997199999985,10.1612449142456,74.5179114624025,41.7437068649291,32.5329997451783,18.8970241592408,13.6359755859375,24.8935238410951,25.4096819282533
-64.875,-13.875,0,26.1931667327881,27.1523342132569,24.5348320007324,1582.99999999999,253,21,64.7828369140626,712.999999999996,80,531.999999999993,123.999999999999,10.7496671676638,65.6909408569344,114.475250244139,33.310001373291,16.9459991455077,16.3640022277833,26.859167098999,24.6128330230713
-72.125,8.4583,0,27.7991294273377,28.2484959632874,27.0833548416139,1970.02359999994,273.999199999989,78.0032000000071,37.4176027832014,689.996800000005,295.010000000002,547.997199999991,349.005200000002,9.19359565505968,83.3962557708742,49.9237995498645,33.2978303359985,22.2738397674562,11.0239905685423,28.0606741775513,27.2813523963929
-51.2917,-10.7083,0,26.4906281101346,27.1145818310104,25.6429459592789,1755.01919712001,308.00119968,4,82.6450435224658,864.005998880002,18.0011996800002,446.006798880002,40.00199968,11.8776068312816,74.4394590837501,60.1324396949556,34.1468350197311,18.1907724505635,15.9560625691675,26.6773938457483,25.7181293265592
-70.2083,-39.7917,0,9.82386056791362,16.5127951038505,3.39884018156428,290.004798079995,44.0003996799975,10.001199840003,46.9797198570461,123.002799040001,35.001199840003,35.001199840003,114.000799359993,13.90614862313,50.2023322333845,533.059755308463,25.8087848012345,-1.89142048607102,27.7002055251523,4.06183548787351,15.4188381989858
-65.875,0.2083,0,26.6014958908081,26.8828338142395,26.1099927436829,2381.97800000002,292.996800000007,144.998400000002,23.9397539062509,785.992800000017,458.994800000006,462.995200000003,677.991200000009,10.0808045017243,90.0636347290039,35.0452667282102,32.2929844680786,21.1000051811218,11.1929792869568,26.1415812728881,26.8199953613282
-74.5417,3.2917,0,20.1212405289713,20.6791678687006,19.4181706382333,2116.81437984054,261.967599200074,81.0011993600102,33.9275806663989,697.941589920153,312.984398080073,320.081174559883,574.962388800103,7.56887339193091,80.4451097686743,50.4806360314216,24.8579440364955,15.44920083581,9.40874320068551,19.9750878757349,20.4363565708662
-71.5417,-13.875,0,7.53634569950395,8.8865803768188,5.20775475893315,804.038399999811,166.007999999961,3.00079999999623,90.4425717498778,454.023999999882,18.0019999999904,240.006799999967,18.0019999999904,15.8559009201047,69.9510428344734,156.561398718261,17.2424860305813,-5.42465578651096,22.6671418167108,8.60311310577675,5.20775475893315
-63.9583,10.375,0,23.4258112869263,23.9886894676209,22.5371741950989,1030.99599999999,145.003600000012,16.9995999999987,57.505602323911,427.993199999978,76,246.991199999972,121.006800000022,11.0156063720704,81.7359316131584,63.5250160339378,29.8850510284426,16.4079837455749,13.4770672828677,23.6570361213685,22.5588924957283
-70.375,-15.5417,0,7.95821112919058,9.28394657669277,5.84930455303415,749.99959999984,165.99959999997,2.9999999999983,96.4641087860076,448.002399999897,12.9999999999966,210.998399999959,12.9999999999966,16.6716694053656,72.5020492645272,145.208047674551,17.8068796066307,-5.18787620200943,22.9947553321844,8.93446534080687,5.84930455303415
-69.625,-2.625,0,26.27508354187,26.7121658325194,25.7334995269774,3159.00000000006,324.000000000006,195.000000000006,16.1073188781732,919.00000000001,622.000000000014,709.000000000012,743.000000000024,8.27299976348883,82.8459854125981,38.6004791259764,31.3029994964598,21.3169994354247,9.98600006103518,26.3096656799315,26.1486663818358
-57.2917,-28.9583,0,20.3825070143738,25.8446897687628,14.9486601764133,1453.99400000001,168.999200000001,66.9992000000018,24.9182276712755,454.998000160003,233.998799520004,384.999600000002,233.998799520004,11.3144559142505,48.3851149844703,441.732847206795,32.3940977977862,9.00993143972802,23.3841663580581,23.2536918579102,14.9486601764133
-65.125,4.375,0,22.9012908935563,23.2213325500505,22.524333953859,2971.99999999995,484.999999999967,68.999999999994,54.6613960266114,1242,259,718,287.000000000004,11.0892505645753,84.0158386230468,33.6076850891133,29.4699993133563,16.2709999084489,13.1989994049074,22.7825012207047,22.7946662902849
-73.375,-6.2083,0,25.9010850257874,26.3688340087891,25.293001134491,2449.00280000003,276.999200000001,102.000399999995,31.5116799606334,805.000000000015,351.001999999994,686.999600000013,351.001999999994,9.79533277549738,81.9555979492184,43.9019477859512,31.6090083595276,19.6570078948975,11.9520004646301,26.0161554870606,25.293001134491
-50.625,-23.2917,0,20.5000015945436,23.3019899787904,16.9816295646669,1326.00599999998,171.999599999999,55.0011999999988,35.6783792068492,490.998799999996,200.004399999993,490.998799999996,234.00519999999,12.5332389884949,65.0162197662354,261.292949328615,29.1700248764039,9.89292884902967,19.2770960273743,23.3019899787904,17.2169591209413
-65.2083,-32.875,0,16.1530754024498,22.2110972282401,9.66364761810239,668.001600000006,100,14.9995999999985,57.6140811874403,280.000400000002,52.998799999995,280.000400000002,52.998799999995,14.2097382015221,50.6121500823967,507.756764294424,29.6676808677661,1.59193880763041,28.0757430137624,22.2108338279705,9.66364761810239
-71.125,-12.125,0,25.0402088165281,25.7711658477781,23.829500198364,2941.00000000002,413.000000000003,103.999999999995,46.2204818725596,1159.00000000001,337.999999999992,897.000000000013,337.999999999992,10.2762498855591,76.9410858154291,84.745018005371,31.3529987335202,17.9969997406002,13.35599899292,25.6396656036374,23.829500198364
-42.375,-7.0417,0,26.3333717903136,27.7850760475158,25.2020733978271,998.988000000012,200.996000000004,0.999600000000402,91.3659862426759,554.991200000009,15.9992000000008,135.000799999999,41.998000000002,11.6024718921661,72.884239703369,102.962418377686,34.4280878036498,18.5090471778869,15.9190406257629,26.0137584861754,26.3423816261294
-40.0417,-14.4583,0,21.6318423094814,23.3217639845202,19.5435720650772,947.935602559978,138.988801119996,39.9975999999994,41.415776912849,369.972402239989,134.993999359999,297.980001279993,148.99679872,7.54824975590323,62.6926725414301,154.172541657085,27.3689705434673,15.3288896271179,12.0400809163494,22.7842748041644,19.7504044860497
-62.625,-29.2917,0,19.750430330658,25.5501454170227,13.5473034305573,840.004800000006,126.000400000001,12.0004000000008,66.6355496582029,375.001600000002,46.0008000000004,373.002000000001,46.0008000000004,13.9052689289091,50.4124103683469,486.911633593749,33.1159987289428,5.53297159233106,27.5830261833189,24.7019753311158,13.5473034305573
-70.5417,7.7917,0,27.6562526889652,28.2476794437925,27.2742477023804,1721.99159808004,294.998799360005,9.00319919999737,69.5968182463478,778.015595520011,50.0043991999966,196.994801439997,772.00749952004,9.21919687872648,75.1782793342478,44.907734037125,34.1160743110883,21.8529623391193,12.263111971969,27.3540745597513,27.4961866259235
-62.875,10.625,0,26.1047077178947,26.7008323669426,25.0686664581291,1285.00000000008,177.999999999986,33,48.4871749877884,508.999999999968,111.000000000011,408.000000000012,234.000000000074,8.9055833816529,80.7103805541999,70.2367477416971,31.2649993896476,20.2309989929191,11.0340003967285,26.4241676330559,25.7474994659416
-76.4583,-8.375,0,25.0976818656925,25.2720550926212,24.7162395828251,3013.0700000003,341.008800000038,136.00240000001,32.8703958206179,1012.0244000001,445.008400000031,1012.00079999998,447.011600000047,11.4686128204347,91.653060150145,25.4245183731029,31.1031106407171,18.5900385528567,12.5130720878604,25.272047093201,24.8060760894779
-59.2083,-14.4583,0,23.5338108892141,24.6258049156814,21.7049793305111,1776.00280048,310.00040032,11.9995998399996,73.4843654133719,837.002800320003,61.9991999999992,608.002000000001,91.9995998399996,13.5648226187547,70.5913548844862,122.433464417059,31.667962475599,12.45197926941,19.2159832065704,24.2496415924001,21.8861392262786
-70.0417,-6.625,0,25.6417982185365,26.0917989814759,25.054464579773,2471,319.99720000001,64.0003999999992,46.1926316848765,949.994400000021,240.001199999997,602.001999999994,240.001199999997,10.4163036651612,82.5121315704346,43.2576227859496,31.5149525894166,18.8909856407166,12.6239669487001,25.6346344429017,25.054464579773
-76.7083,-8.2083,0,21.864247776253,22.1662835877565,21.5840926433643,1579.45315888175,191.038799840155,77.0203977600766,29.8209304618295,525.132790080523,241.060793600235,442.169188800658,241.060793600235,11.5106057420482,89.5502609257423,25.3839053566014,28.0915380225215,15.2377410880178,12.8537969345037,21.7947685256785,21.5840926433643
-55.5417,-9.7083,0,26.5484160050316,27.3394478203483,25.786788170644,2202.99960144001,340.996401120003,8.99959999999962,71.1286728450269,997.999600640005,52.9995999999996,332.998800160001,987.996400800005,10.8155321562226,66.3127220570595,64.0874775092358,35.6508945823056,19.3410043918463,16.3098901904593,25.8204540738398,27.071300297906
-48.875,-13.0417,0,25.4598172454833,26.4718151428222,24.0851448646545,1543.9988,275.9996,3,86.5637155059815,785.998800000002,11,405.0008,28,12.152310792923,68.0154791168214,99.5432554779039,33.4439686447143,15.57698981781,17.8669797805785,25.6996569099425,24.1178097579955
-35.7917,-5.125,0,26.0126625976563,27.0926243354798,24.5141788261414,682.989999999989,156,3.99959999999956,85.2089683380143,369.9996,19.9983999999982,225.955199999951,173.993999999993,8.41804630050663,74.4490521606445,106.012248916626,31.357618939972,20.0504952827453,11.3071236572266,26.4581099258423,25.9924656417847
-68.2083,7.5417,0,27.3613785585404,28.6595277868106,26.2849941158316,1700.97440239996,319.992801599988,2,82.9108168416067,897.998000640004,32.9952006399884,136.994400319984,897.998000640004,9.2839328438539,68.1890914740569,92.7635071990935,35.1789884652795,21.5640066840268,13.6149817812526,26.2849941158316,28.1173562970523
-63.2917,-0.0417,0,26.5653713826985,26.9041154400013,26.0387962785917,2462.00559903999,349.999999679998,128.000799999999,35.5108587912995,924.00159903999,404.003999999993,445.002400159993,779.999199199996,9.40710610894171,88.421476586886,38.2662108886797,31.9729095809215,21.333971224531,10.6389383563904,26.0709674078364,26.8406156143202
-51.0417,-2.9583,0,25.9490915022162,26.6248840439597,25.3738870889514,2351.00679808002,381.00040000001,38.0011998400012,69.5778039794764,1085.99920000002,141.001599840004,187.000399840005,1038.99800016002,9.30293136201798,80.9584509221023,49.6853948360864,32.0020400894635,20.5110452654535,11.49099482401,25.4448845404938,26.5507170605747
-57.5417,-36.7917,0,14.6768173354532,20.5796624676752,8.76430537401662,896.000799519998,95.9999999999995,52.9988000000023,17.5180959409903,263.000799999998,169.999199680002,259.001599839996,169.999199680002,11.1003025511762,45.7043910666036,481.125284986883,27.8251016349012,3.53793547641844,24.2871659199688,20.2794903856616,8.76430537401662
-52.375,-18.375,0,22.4654159545899,23.7971668243409,20.0308341979981,1568.00000000001,299.000000000001,20.9999999999994,71.479270935059,745.000000000004,69.9999999999988,576.000000000005,100.999999999999,12.3055000305176,68.2956008911133,164.45866394043,29.9079990386964,11.8900003433228,18.0179977416993,23.6394996643067,20.2514991760255
-42.375,-13.2083,0,24.0490084465028,25.2984395881654,22.4892655929566,810.98879999999,153.998399999998,1,90.7603602630615,446.992799999993,5.99959999999962,228.995999999996,6.00240000000225,13.2290153915405,72.0534085052491,115.696311499023,33.0180967559815,14.6580843921662,18.3600114105225,24.6260888511659,22.4892681266786
-53.375,-18.7083,0,23.0221132774352,24.5454805351256,20.4038310562133,1541.0008,282.000800000002,22.9995999999996,67.4553968627931,729.000800000002,83.9987999999983,548.000400000001,120.999199999999,12.5743637607573,67.2356030639649,179.080471112058,30.7619731307981,12.0600312194824,18.70194286499,24.3566396316527,20.5900021530151
-55.875,1.375,0,25.5144996643066,26.3481674194335,24.8856678009032,1975.99999999999,361.000000000002,49.0000000000011,57.8070907592778,864.000000000001,175.000000000002,175.000000000002,551.999999999991,9.42733383178697,79.1082687377934,58.4804916381818,32.2400016784666,20.3229999542237,11.9170017242429,25.2299995422363,26.3481674194335
-55.4583,-29.625,0,19.6280012924194,24.7923198028564,14.4833410541534,1680.00280000001,170.9996,115.000800000002,10.9285442153927,468.998799999999,380.001200000004,397.000800000003,387.002400000005,11.4121685955048,51.0726450317386,424.352976123045,31.2259778320312,8.88100436515804,22.344974420166,19.6266692893982,24.0248275459289
-60.875,-18.375,0,25.905834197998,28.0384998321532,22.6213340759277,887.00000000003,127.000000000004,22.0000000000019,52.8482475280754,374.000000000011,86.0000000000037,302.000000000008,111.000000000008,11.9191675186157,63.5926437377932,229.544143676752,34.2889976501463,15.5460004806518,18.7429962158203,27.8216667175292,24.3886661529541
-54.0417,-0.9583,0,24.2444443725433,25.0901083198092,23.5226172223162,2194.01439536007,369.994400640007,59.0008000000008,64.208751226175,1035.99240000002,186.007199680003,186.007199680003,834.990801120021,8.61681327462077,80.5612636838462,63.0302692062465,30.1142750693438,19.4182992061004,10.6959758632434,23.8231184248315,25.0901083198092
-70.2917,-6.7083,0,25.6767320729621,26.1120696259449,25.0587312764838,2460.00999936,311.000800000001,64.0015996799996,44.1617685050249,906.996400320023,246.004399679996,612.00559951999,246.004399679996,10.2458283083809,82.2562615934376,43.8862651997916,31.4588952372773,19.0029086614426,12.4559865758347,25.7077279366873,25.0587312764838
-61.2083,-33.125,0,16.8222207878114,23.0033517120362,10.3963483409882,943.000800000002,148,31.0004000000011,50.025241737365,373.999599999999,96.0004000000011,331.999199999998,96.0004000000011,12.7167421115875,48.3268941741942,507.816212597656,30.2850294471742,3.97102195615781,26.3140067764282,22.2326820159913,10.3963483409882
-48.4583,-23.875,0,18.8982599578858,22.0699676948548,15.3756450183869,1203.9992,190.0004,41.0004,50.778609440613,509.998799999999,152.999999999998,498.999599999999,152.999999999998,10.6816162639618,57.8608801635744,278.966390307615,27.3339124336243,8.87305454483044,18.4608569351195,22.0378068336487,15.3756450183869
-40.625,-4.5417,0,25.9470656433107,26.8635617347719,25.1375613021852,897.990800000008,241.9996,2,112.201696691894,593.996800000001,9,48.0000000000005,152.995600000005,10.6037943984986,78.9328776000975,74.8842632812504,33.0088492721559,19.574910762787,13.433938509369,25.5329075057984,26.2948927429201
-61.2083,-26.5417,0,21.6669603877926,26.8229730245882,16.323796468891,845.01200080002,135.001600000003,13.0011998400018,63.8780963366599,358.003600160004,48.001599840003,335.003200320003,67.9856030399888,13.2257714890826,52.4854343878101,432.134755517023,34.0239478748832,8.82501099983779,25.1989359225153,25.9981499740484,16.3304573204825
-52.0417,-16.125,0,24.227150946045,25.5999915809632,22.1461394210817,1572,288.000799999998,8,80.9223928375246,776.999199999999,37,424.999599999999,49.9999999999996,12.3297336380003,64.7907285369871,142.442151721189,32.3350114852906,13.3049207050326,19.0300907806395,24.9334972892762,22.3402980712892
-65.4583,-11.2917,0,26.8383511183201,27.6440080221362,25.899683554871,1684.99319984,268.999999840002,17.9995998400004,64.918736431839,745.999999840002,69.9983998399958,383.998799839997,145.998799839997,10.7836182107484,73.7142771047817,69.5458275669008,33.7669838801818,19.1380420759981,14.6289418041836,26.9528394990863,25.99451432909
-39.2083,-13.4583,0,23.348107329167,24.8290990295223,21.6621091734154,1966.02760495995,209.005200799997,122.998400159995,18.8518444561791,613.01600159999,393.999600639989,484.998400639987,562.013602239992,5.9341927029262,62.1056303445587,131.408853742569,28.1132720329094,18.5582725247344,9.55499950817509,22.2141417529192,23.0112837575087
-73.0417,-2.4583,0,26.1072585714665,26.543506517107,25.3905051718315,3074.99080095992,322.99879999999,216.999200159997,13.6261325297519,921.996000479983,679.999600319984,727.997600159975,710.001200319979,9.26745140696887,85.2104183360619,49.8161907263801,31.4269956433444,20.5510357748305,10.875959868514,26.1398415752522,26.0944680409121
-36.7083,-9.2917,0,22.6401285614665,24.3224869542931,20.4173725981031,945.05679999994,150.014399199985,18.0007999999992,62.9048679006039,445.035199999963,81.0016003199982,130.9996,370.033200479965,8.8966012461708,67.3932536026856,165.534711435566,29.7631787887395,16.56215463149,13.2010241572494,21.0040437722175,23.7099572803542
-66.7917,-5.7917,0,26.1137995085374,26.5246320075132,25.6579605075056,2606.99839936,333.999600160001,67.0007998399983,47.6016291443255,992.998000160007,246.999999679997,564.001199839997,246.999999679997,9.53019429297802,80.6274046560767,37.2303287039609,32.0049770648459,20.1849334690217,11.8200435958242,26.1009720983707,25.6579605075056
-48.2083,-8.375,0,25.7301069038392,26.6360682128907,25.1634027595521,1761.97559999998,285.997199999998,5.00000000000038,73.0220328491213,814.991199999993,34.9988000000001,252.993999999996,814.991199999993,12.0399778850554,69.8542157470703,60.656702682495,34.7819818954468,17.5461183273317,17.2358635681151,25.1634027595521,25.8443837150575
-67.9583,-8.375,0,25.0705453201296,25.6392103187563,24.060217845917,2111.99599999999,295.000800000002,32.9991999999973,58.2633728805552,859.999199999998,126.997199999989,685.999999999999,126.997199999989,11.2318033912657,78.4783397155758,68.6287590789781,31.6070419509889,17.2950632759097,14.3119786750792,25.4042119750978,24.060217845917
-70.625,-4.125,0,26.5209579467774,26.957166671753,25.9631671905518,2803.00000000004,307.000000000011,153.999999999996,22.6158752441416,863.000000000022,498.999999999996,609.00000000002,523.000000000223,8.21924972534169,80.7471237182612,41.3516426086431,31.451000213623,21.2719993591309,10.1790008544921,26.5881671905518,26.2609996795655
-59.9583,-37.375,0,13.4860613975524,20.1409666809081,7.2224899806976,830.999200000002,109.000000000001,37.999599999999,31.5109994812015,279.000400000003,118,248.000000000002,118,12.8740241291047,46.8214712402348,527.283215917966,29.1589691963195,1.66298518762581,27.4959838897705,19.7411366683959,7.2224899806976
-77.2083,1.0417,0,10.1293063022979,10.5692925845205,9.38264029567557,1758.07999168037,201.003198880045,103.004399840017,21.2616949533488,547.027592960167,331.014400320045,498.027194560122,459.019198880137,8.58395952965611,87.9223872046228,50.0053803014436,14.9855100061291,5.22240130630584,9.76310869963264,9.87980333109306,10.3326472354113
-68.375,3.125,0,26.5505008697511,27.3763332366944,25.7023334503175,3167.99999999999,449.000000000005,77.0000000000142,48.2047691345207,1272,314.000000000019,342.000000000018,1237.99999999999,10.0340003967286,82.07772064209,65.6000289916987,33.3489990234377,21.1240005493165,12.2249984741212,25.8076667785646,27.1444988250734
-71.7917,8.2083,0,12.5821427653307,12.9877277518243,11.8612347766562,1159.06400592006,158.013199360004,21.0035985599874,51.8648084313277,457.029601280028,87.0111959999721,350.016004640013,87.013595039962,7.40462612197152,78.3130286514665,48.65060397959,16.6890099914319,7.23384534586392,9.455164645568,12.913178210769,11.861315277661
-53.5417,4.4583,0,25.5497737463412,26.1801985666275,24.953688607782,2647.00759663998,381.006401759987,81.9984003200021,43.0066029860976,1036.99840048,305.994401440007,325.978404640029,711.006397279992,8.55054681578684,79.3035557433641,50.4250520406266,31.6440545938284,20.8620071033587,10.7820474904696,25.5076838227426,26.179699240986
-71.4583,-13.875,0,6.62013940600847,7.94946514472456,4.21315410789948,835.030800000148,173.005200000025,3.00040000000189,90.7258118530254,472.018000000086,18.0016000000083,249.098400000465,18.0016000000083,16.0512824073789,69.8916038085931,160.819859222405,16.3509000831551,-6.61506664372015,22.9659672035216,7.75382248820764,4.21315410789948
-63.625,-27.4583,0,21.042805583191,26.746346408844,14.6205151439668,610.001600000002,114.999999999999,5,83.3381815490717,319.000799999998,17.0004000000004,318.001199999999,17.0004000000004,13.4580741859437,48.995498594666,492.697600378415,33.9900168777467,6.52203543605813,27.467981918335,25.7675133903504,14.6205151439668
-71.7083,-2.875,0,26.2393138442994,26.7013506263734,25.6076941223146,3011.0008,333.000400000002,181.998799999996,19.0423438644412,952.000800000004,608.000000000004,686.999599999996,615.9988,8.66705674018847,82.9782273956296,44.867396246337,31.3420038543701,20.8970273590089,10.4449764953612,26.2243529426576,25.8468611824037
-60.9583,5.125,0,21.5819559059131,21.9892774520863,21.0517809188832,2080.98119999994,319.998799999993,78.9923999999783,49.0669506851246,867.001600000002,245.976399999934,489.995999999987,867.001600000002,9.92756742744439,87.2747362304667,43.692466911315,27.5276166778554,16.1525394779193,11.3750771999361,21.0517809188832,21.5695278282152
-62.7917,-2.7083,0,26.3732827367206,26.7041604150241,26.0306520230682,2634.99959888002,315.998800160004,124.003199359998,29.1786595089128,904.99640048001,426.00639872,591.99880016,652.002799200006,8.78256933722045,88.7759212309348,25.6193771030373,31.3959699148621,21.5030058613324,9.89296405352968,26.248816907457,26.3108207156879
-71.5417,-51.125,0,6.03109507370003,11.2968445053102,0.229014150398998,210.001999999988,22.0003999999986,11.9999999999997,20.1599618339521,64.0011999999946,38.9996000000007,46.0007999999959,64.0011999999946,10.5536668483735,47.3832631378172,452.146613757328,18.0070063697817,-4.26597859401703,22.2729840103151,0.591202529705206,6.78750943794261
-52.0417,-15.625,0,24.6446492050172,26.0033251785279,22.5494669784547,1557.9992,276.000399999998,6,82.3647615020753,771.9992,29,421.9992,42.9996000000002,12.7612265258789,65.4317994293214,144.455617034912,32.9460179458619,13.4429234397889,19.5030935531616,25.3963275611878,22.6684633666993
-38.2917,-7.625,0,24.157642642975,25.6876429397584,22.0393208099367,870.001600000014,209.000000000003,5.99959999999973,97.9840872650153,539.000800000012,25.0004000000003,186.001600000001,63.9983999999997,9.83767101173402,69.7014084411622,149.206411175535,31.2249871810914,17.1109664611817,14.1140207199097,24.9636187156678,23.5948311737062
-60.7083,2.9583,0,27.8218512383145,28.5092448370816,26.7743891440634,1690.01479439998,335.000800319983,38.0039985600089,74.8473008887004,895.000801119953,135.00999600003,257.003597280008,828.000801279942,9.22157017383294,81.9180564490427,74.0872173538702,33.7570923441198,22.5000244094495,11.2570679346704,26.8002096102117,28.0533958658556
-67.7917,-15.9583,0,20.9696512714578,21.9576136158551,19.3631012915259,1326.00759152006,203.002799680001,26.0008001600102,59.6017041134081,608.001197760016,106.003599680026,527.001995680006,106.003599680026,11.280013006638,73.6537674245353,113.742478999129,28.0840754196018,12.7691602207738,15.3149151988281,21.880115088543,19.3631012915259
-68.5417,-26.7917,0,0.383018225826529,3.64389564412724,-3.18352208119753,95.9991985599864,22.9991998399997,1.00039983999848,70.4289122403497,50.9979996799999,10.0007996799947,47.997999840001,18.000399519994,13.0922545316303,65.4513235643536,273.699271916016,10.2394160101791,-9.76362223345663,20.003038243445,3.35507585956497,-1.2875737689954
-44.7917,-12.125,0,23.0977359573366,24.4441725044253,21.6498081596377,1072.99119999998,200.001599999999,1,86.4215229431159,533.000799999992,7.00079999999951,279.000799999993,7.00639999999612,13.7205374591828,69.4178776306152,111.570586611939,32.4773907897952,12.7122538932801,19.765136896515,23.5411548263552,21.6498242935183
-56.375,-23.2083,0,22.8872383384706,26.3080272972109,18.9925295715334,1520.0032,188.0004,51.9991999999993,35.2670218643189,525.002800000003,193.998799999999,473.002800000002,193.998799999999,11.5185195381165,58.4842093963623,308.30942454834,31.9620662925722,12.2669741981507,19.6950920944215,24.9491151260381,18.9925295715334
-54.7917,-23.4583,0,21.8725851918313,25.213936466563,18.0336510308413,1604.99560223999,197.998400480001,66.00000016,31.325965252783,562.9976008,234.999599999997,497.997601119999,300.972810400047,11.8351643602878,58.2557696361654,305.013843132395,31.1058669469491,10.789999973853,20.3158679260076,23.8252724707439,18.0444828377603
-61.2917,-19.2083,0,25.2817715885313,27.7864156701765,21.5803031826506,598.002800160013,88.0000001600015,10.0004000000004,57.6830046811889,251.002400000004,45.0004000000003,241.002000000005,66.0003998400003,12.1801103296167,62.5651526438043,263.244272509907,34.1798875127381,14.7120055031455,19.4678820092115,27.6877495259883,21.9212926537761
-49.2917,-20.125,0,23.5519682907106,25.1232484436036,20.6039350914002,1317.98960000002,252.998400000003,13.0003999999999,79.4860276519773,688.996400000006,52.0004000000003,493.996400000006,72.9992000000012,12.8048994152069,67.2210575561523,197.54600491333,31.5268916267396,12.4779492874147,19.0489413864136,25.0780956947328,20.9484330795289
-45.5417,-17.875,0,21.6683036590576,22.9575904571533,19.3484341590881,1208.00879999999,248.001199999998,6.00039999999976,89.2303895355225,676.003999999996,21.0003999999998,535.003999999997,21.0003999999998,12.6262950138093,71.4600674224853,162.38260298462,29.0421066169739,11.373084544754,17.6690211189271,22.6752588165283,19.3484341590881
-65.375,2.0417,0,25.0653792358419,25.3396292999289,24.5774626564045,2667.04479999984,357.007200000004,134.999999999981,31.9901856224094,965.026399999972,423.999599999964,461.999599999968,837.024799999952,11.0448445835115,91.8489213073716,34.0038913497995,31.2769772270225,19.2519640083332,12.0250132186894,24.6196304534931,25.2414613204977
-75.2083,0.2083,0,25.4056352824823,26.0651777494916,24.4073455141696,2923.98760111993,342.999200319993,110.99999999999,32.1441921817157,1000.99640047999,400.997199999976,401.019199359954,906.000800319999,8.947578301462,80.4494751951974,69.4553210569362,31.1659891777798,20.0440046293817,11.1219845483981,25.0565170900809,26.0651748831653
